id,victim_id,filed_at,amount_lost,narrative_text,bank_name,status
407,407,2026-07-16T15:12:25,213309.88,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 213309 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN03915.,State Bank of India,open
408,408,2026-07-31T00:16:15,13993.09,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 13993. I later found the beneficiary IFSC was HDFC04834 and the number is no longer reachable.,HDFC Bank,open
409,409,2026-08-03T22:37:59,495675.52,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 495675. I later found the beneficiary IFSC was BARB02762 and the number is no longer reachable.,Bank of Baroda,open
410,410,2026-08-18T08:44:23,415521.56,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 415521 was debited from my account without my consent. The transaction reference mentions IFSC HDFC04053.,HDFC Bank,open
411,411,2026-07-30T18:52:14,248608.05,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 248608 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB08290.,Bank of Baroda,open
412,412,2026-07-01T13:31:57,36786.9,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 36786 was debited from my account without my consent. The transaction reference mentions IFSC ICIC07904.,ICICI Bank,open
413,413,2026-06-04T18:54:04,286280.92,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 286280 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC02095.,ICICI Bank,open
414,414,2026-07-26T20:53:17,253999.44,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 253999 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB02735.,Axis Bank,open
415,415,2026-06-18T15:58:05,444012.64,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 444012 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC04218.,ICICI Bank,open
416,416,2026-06-25T13:57:58,223258.92,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 223258 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB00578.,Bank of Baroda,open
417,417,2026-08-10T10:24:18,18110.05,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 18110 was debited from my account without my consent. The transaction reference mentions IFSC SBIN02502.,State Bank of India,open
418,418,2026-06-04T20:57:26,425981.15,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 425981. I later found the beneficiary IFSC was ICIC02859 and the number is no longer reachable.,ICICI Bank,open
419,419,2026-08-09T21:28:01,314738.66,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 314738 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB06096.,Punjab National Bank,open
420,420,2026-06-07T01:36:36,253346.1,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 253346 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC04852.,HDFC Bank,open
421,421,2026-06-26T07:40:54,340928.57,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 340928. I later found the beneficiary IFSC was BARB01397 and the number is no longer reachable.,Bank of Baroda,open
422,422,2026-07-22T00:55:09,250533.0,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 250533 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB00854.,Bank of Baroda,open
423,423,2026-07-15T18:38:35,123883.21,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 123883 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB09553.,Punjab National Bank,open
424,424,2026-07-13T21:01:23,144313.21,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 144313. I later found the beneficiary IFSC was PUNB00695 and the number is no longer reachable.,Punjab National Bank,open
425,425,2026-06-10T08:13:42,195126.07,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 195126 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB07855.,Bank of Baroda,open
426,426,2026-07-16T00:13:09,244361.11,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 244361 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC05428.,HDFC Bank,open
427,427,2026-06-05T07:37:30,285008.21,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 285008 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN05696.,State Bank of India,open
428,428,2026-07-19T06:49:19,315352.36,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 315352 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB01919.,Axis Bank,open
429,429,2026-06-17T03:16:37,384343.81,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 384343 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC05611.,HDFC Bank,open
430,430,2026-08-02T01:56:37,198696.95,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 198696. I later found the beneficiary IFSC was HDFC00375 and the number is no longer reachable.,HDFC Bank,open
431,431,2026-07-03T03:27:56,80122.55,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 80122 was debited from my account without my consent. The transaction reference mentions IFSC BARB06576.,Bank of Baroda,open
432,432,2026-08-29T04:23:34,273454.36,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 273454 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC06019.,ICICI Bank,open
433,433,2026-06-02T06:04:40,380384.11,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 380384. I later found the beneficiary IFSC was BARB07439 and the number is no longer reachable.,Bank of Baroda,open
434,434,2026-07-23T01:54:01,66633.42,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 66633 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC01597.,ICICI Bank,open
435,435,2026-06-21T11:04:12,58119.7,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 58119 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB05111.,Bank of Baroda,open
436,436,2026-08-07T00:37:22,212275.16,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 212275 was debited from my account without my consent. The transaction reference mentions IFSC ICIC03997.,ICICI Bank,open
437,437,2026-07-04T21:18:59,467035.39,My Axis Bank debit card details were compromised after a phishing SMS. Rs 467035 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB01928.,Axis Bank,open
438,438,2026-06-27T17:38:36,381013.28,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 381013. I later found the beneficiary IFSC was SBIN05375 and the number is no longer reachable.,State Bank of India,open
439,439,2026-07-02T21:57:53,232673.78,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 232673 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB01934.,Punjab National Bank,open
440,440,2026-07-05T03:58:56,43179.51,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 43179 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB07161.,Bank of Baroda,open
441,441,2026-08-29T03:06:38,65812.02,My State Bank of India debit card details were compromised after a phishing SMS. Rs 65812 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN02539.,State Bank of India,open
442,442,2026-06-15T17:41:28,218390.79,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 218390 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB02132.,Punjab National Bank,open
443,443,2026-07-09T08:33:25,236081.21,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 236081 was debited from my account without my consent. The transaction reference mentions IFSC HDFC03364.,HDFC Bank,open
444,444,2026-06-30T20:29:40,40823.41,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 40823 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB01066.,Punjab National Bank,open
445,445,2026-07-02T03:02:26,493441.85,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 493441. I later found the beneficiary IFSC was ICIC04071 and the number is no longer reachable.,ICICI Bank,open
446,446,2026-07-15T10:24:13,289580.95,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 289580 was debited from my account without my consent. The transaction reference mentions IFSC HDFC05208.,HDFC Bank,open
447,447,2026-06-06T06:14:29,127297.1,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 127297 was debited from my account without my consent. The transaction reference mentions IFSC ICIC03765.,ICICI Bank,open
448,448,2026-06-06T14:56:02,378204.69,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 378204 was debited from my account without my consent. The transaction reference mentions IFSC SBIN07444.,State Bank of India,open
449,449,2026-07-10T11:35:58,191633.37,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 191633 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN06893.,State Bank of India,open
450,450,2026-07-25T07:18:37,467984.04,My Axis Bank debit card details were compromised after a phishing SMS. Rs 467984 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB04298.,Axis Bank,open
451,451,2026-08-21T03:28:46,361304.93,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 361304 was debited from my account without my consent. The transaction reference mentions IFSC UTIB09456.,Axis Bank,open
452,452,2026-08-26T10:47:56,111215.61,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 111215 was debited from my account without my consent. The transaction reference mentions IFSC PUNB06587.,Punjab National Bank,open
453,453,2026-08-13T14:36:16,283295.14,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 283295. I later found the beneficiary IFSC was BARB08553 and the number is no longer reachable.,Bank of Baroda,open
454,454,2026-06-06T23:35:44,374441.34,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 374441 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB02968.,Punjab National Bank,open
455,455,2026-08-21T04:45:21,282344.65,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 282344 was debited from my account without my consent. The transaction reference mentions IFSC BARB06771.,Bank of Baroda,open
456,456,2026-07-14T13:56:08,59697.09,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 59697 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC02990.,HDFC Bank,open
457,457,2026-07-03T13:41:11,212178.15,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 212178. I later found the beneficiary IFSC was ICIC00261 and the number is no longer reachable.,ICICI Bank,open
458,458,2026-06-22T17:30:59,352131.24,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 352131 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC01367.,HDFC Bank,open
459,459,2026-08-26T08:38:49,399932.5,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 399932 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC09263.,ICICI Bank,open
460,460,2026-08-14T10:20:05,434809.44,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 434809 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC01526.,ICICI Bank,open
461,461,2026-08-14T14:22:45,396508.99,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 396508 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB00080.,Punjab National Bank,open
462,462,2026-08-02T15:42:02,96267.01,My Axis Bank debit card details were compromised after a phishing SMS. Rs 96267 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB06428.,Axis Bank,open
463,463,2026-08-12T10:27:41,219204.07,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 219204. I later found the beneficiary IFSC was ICIC00438 and the number is no longer reachable.,ICICI Bank,open
464,464,2026-06-10T14:04:28,446837.2,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 446837 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC04083.,HDFC Bank,open
465,465,2026-08-06T19:56:49,85800.13,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 85800. I later found the beneficiary IFSC was ICIC07802 and the number is no longer reachable.,ICICI Bank,open
466,466,2026-06-04T03:32:11,372777.17,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 372777 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB04772.,Bank of Baroda,open
467,467,2026-07-02T12:32:52,109812.92,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 109812 was debited from my account without my consent. The transaction reference mentions IFSC HDFC08852.,HDFC Bank,open
468,468,2026-08-16T23:24:16,299059.18,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 299059. I later found the beneficiary IFSC was ICIC06167 and the number is no longer reachable.,ICICI Bank,open
469,469,2026-08-01T09:57:54,169433.3,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 169433 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC07917.,ICICI Bank,open
470,470,2026-06-25T19:14:14,434185.19,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 434185 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC02422.,ICICI Bank,open
471,471,2026-07-12T22:40:41,234331.4,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 234331 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN01049.,State Bank of India,open
472,472,2026-08-12T21:15:16,468187.7,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 468187. I later found the beneficiary IFSC was PUNB02558 and the number is no longer reachable.,Punjab National Bank,open
473,473,2026-08-03T21:16:19,205417.44,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 205417. I later found the beneficiary IFSC was PUNB06630 and the number is no longer reachable.,Punjab National Bank,open
474,474,2026-08-29T12:12:51,316161.29,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 316161 was debited from my account without my consent. The transaction reference mentions IFSC UTIB02996.,Axis Bank,open
475,475,2026-08-13T13:54:21,274786.32,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 274786. I later found the beneficiary IFSC was BARB06176 and the number is no longer reachable.,Bank of Baroda,open
476,476,2026-07-22T05:42:13,308170.82,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 308170 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC04550.,ICICI Bank,open
477,477,2026-06-01T03:30:53,283195.94,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 283195 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB06364.,Bank of Baroda,open
478,478,2026-06-21T01:43:47,276960.51,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 276960 was debited from my account without my consent. The transaction reference mentions IFSC UTIB09796.,Axis Bank,open
479,479,2026-08-02T16:13:36,266716.19,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 266716. I later found the beneficiary IFSC was PUNB04496 and the number is no longer reachable.,Punjab National Bank,open
480,480,2026-07-24T05:35:44,379197.16,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 379197. I later found the beneficiary IFSC was SBIN09054 and the number is no longer reachable.,State Bank of India,open
481,481,2026-08-26T00:36:40,455585.26,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 455585 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB08219.,Axis Bank,open
482,482,2026-07-26T07:30:29,252261.6,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 252261 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC02901.,HDFC Bank,open
483,483,2026-06-20T17:42:56,294106.57,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 294106. I later found the beneficiary IFSC was BARB00755 and the number is no longer reachable.,Bank of Baroda,open
484,484,2026-08-15T16:39:06,68603.4,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 68603 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB01492.,Punjab National Bank,open
485,485,2026-07-23T23:30:27,200359.57,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 200359 was debited from my account without my consent. The transaction reference mentions IFSC ICIC00577.,ICICI Bank,open
486,486,2026-06-16T04:12:09,147624.37,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 147624 was debited from my account without my consent. The transaction reference mentions IFSC BARB06115.,Bank of Baroda,open
487,487,2026-08-31T06:05:07,327154.71,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 327154 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC03836.,HDFC Bank,open
488,488,2026-07-05T19:10:56,109800.83,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 109800 was debited from my account without my consent. The transaction reference mentions IFSC ICIC09617.,ICICI Bank,open
489,489,2026-06-06T07:20:29,55068.21,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 55068 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB06229.,Punjab National Bank,open
490,490,2026-06-27T23:57:19,417967.18,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 417967. I later found the beneficiary IFSC was UTIB05419 and the number is no longer reachable.,Axis Bank,open
491,491,2026-08-05T03:54:34,339557.4,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 339557 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB01384.,Axis Bank,open
492,492,2026-06-16T21:02:22,198689.34,My Axis Bank debit card details were compromised after a phishing SMS. Rs 198689 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB06746.,Axis Bank,open
493,493,2026-07-21T06:57:59,134013.99,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 134013 was debited from my account without my consent. The transaction reference mentions IFSC PUNB05340.,Punjab National Bank,open
494,494,2026-06-21T15:09:16,40621.54,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 40621 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB03650.,Axis Bank,open
495,495,2026-06-10T06:26:25,164923.7,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 164923 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB06816.,Punjab National Bank,open
496,496,2026-08-18T14:31:30,24583.62,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 24583 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC02932.,ICICI Bank,open
497,497,2026-07-18T21:21:35,407925.44,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 407925 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC08750.,ICICI Bank,open
498,498,2026-06-03T18:15:31,62188.25,My State Bank of India debit card details were compromised after a phishing SMS. Rs 62188 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN04266.,State Bank of India,open
499,499,2026-06-04T20:52:29,279269.41,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 279269 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB05241.,Axis Bank,open
500,500,2026-07-08T06:26:27,238055.24,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 238055 was debited from my account without my consent. The transaction reference mentions IFSC PUNB06831.,Punjab National Bank,open
501,501,2026-07-11T21:23:51,300570.05,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 300570 was debited from my account without my consent. The transaction reference mentions IFSC HDFC01127.,HDFC Bank,open
502,502,2026-08-24T06:21:39,148999.43,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 148999. I later found the beneficiary IFSC was HDFC08223 and the number is no longer reachable.,HDFC Bank,open
503,503,2026-07-12T16:04:21,132274.67,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 132274 was debited from my account without my consent. The transaction reference mentions IFSC BARB03463.,Bank of Baroda,open
504,504,2026-06-26T05:40:13,122868.37,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 122868 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB05040.,Bank of Baroda,open
505,505,2026-06-08T10:52:04,267665.62,My State Bank of India debit card details were compromised after a phishing SMS. Rs 267665 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN02789.,State Bank of India,open
506,506,2026-06-02T10:11:04,413159.18,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 413159 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB07421.,Axis Bank,open
507,507,2026-08-25T23:53:00,452387.4,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 452387 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC08161.,HDFC Bank,open
508,508,2026-06-15T13:36:33,412274.08,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 412274 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN07085.,State Bank of India,open
509,509,2026-08-31T10:24:55,227323.91,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 227323 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC00494.,HDFC Bank,open
510,510,2026-07-22T12:57:16,496254.04,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 496254 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC00706.,HDFC Bank,open
511,511,2026-07-20T17:12:37,248982.8,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 248982 was debited from my account without my consent. The transaction reference mentions IFSC HDFC07216.,HDFC Bank,open
512,512,2026-08-20T18:48:25,227896.66,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 227896. I later found the beneficiary IFSC was UTIB04565 and the number is no longer reachable.,Axis Bank,open
513,513,2026-06-06T05:35:14,462754.01,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 462754. I later found the beneficiary IFSC was PUNB00000 and the number is no longer reachable.,Punjab National Bank,open
514,514,2026-06-14T13:52:15,161546.64,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 161546 was debited from my account without my consent. The transaction reference mentions IFSC SBIN05959.,State Bank of India,open
515,515,2026-06-18T08:54:41,184299.65,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 184299 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB02811.,Punjab National Bank,open
516,516,2026-08-03T18:02:52,375644.15,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 375644 was debited from my account without my consent. The transaction reference mentions IFSC PUNB05342.,Punjab National Bank,open
517,517,2026-08-22T20:52:30,130293.58,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 130293 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB03967.,Bank of Baroda,open
518,518,2026-07-17T00:20:01,407060.02,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 407060. I later found the beneficiary IFSC was ICIC02050 and the number is no longer reachable.,ICICI Bank,open
519,519,2026-08-20T12:02:51,307013.16,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 307013 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB01653.,Punjab National Bank,open
520,520,2026-07-09T08:08:38,305186.81,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 305186 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN03743.,State Bank of India,open
521,521,2026-07-26T18:04:15,233763.04,My Axis Bank debit card details were compromised after a phishing SMS. Rs 233763 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB06942.,Axis Bank,open
522,522,2026-07-16T16:05:40,289850.17,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 289850 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC02687.,HDFC Bank,open
523,523,2026-07-30T12:24:55,191691.49,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 191691 was debited from my account without my consent. The transaction reference mentions IFSC SBIN02943.,State Bank of India,open
524,524,2026-07-10T04:59:44,224245.58,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 224245 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB00217.,Axis Bank,open
525,525,2026-06-28T20:09:07,424005.56,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 424005 was debited from my account without my consent. The transaction reference mentions IFSC SBIN04501.,State Bank of India,open
526,526,2026-07-17T22:32:44,178219.08,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 178219 was debited from my account without my consent. The transaction reference mentions IFSC ICIC08277.,ICICI Bank,open
527,527,2026-06-11T11:58:11,451642.73,My Axis Bank debit card details were compromised after a phishing SMS. Rs 451642 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB02684.,Axis Bank,open
528,528,2026-06-16T06:16:32,337488.25,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 337488. I later found the beneficiary IFSC was UTIB01800 and the number is no longer reachable.,Axis Bank,open
529,529,2026-06-27T22:26:12,106624.31,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 106624 was debited from my account without my consent. The transaction reference mentions IFSC PUNB02059.,Punjab National Bank,open
530,530,2026-08-18T17:18:15,39582.43,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 39582 was debited from my account without my consent. The transaction reference mentions IFSC UTIB06629.,Axis Bank,open
531,531,2026-08-01T11:31:55,222400.71,My State Bank of India debit card details were compromised after a phishing SMS. Rs 222400 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN06584.,State Bank of India,open
532,532,2026-07-18T05:35:20,442370.98,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 442370 was debited from my account without my consent. The transaction reference mentions IFSC BARB05019.,Bank of Baroda,open
533,533,2026-06-03T03:50:03,188373.44,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 188373. I later found the beneficiary IFSC was SBIN01391 and the number is no longer reachable.,State Bank of India,open
534,534,2026-08-17T00:19:48,388279.66,My State Bank of India debit card details were compromised after a phishing SMS. Rs 388279 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN01241.,State Bank of India,open
535,535,2026-07-07T13:04:28,476401.18,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 476401 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC00230.,HDFC Bank,open
536,536,2026-07-17T16:50:02,24851.75,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 24851 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB03309.,Punjab National Bank,open
537,537,2026-08-04T18:22:27,326834.76,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 326834. I later found the beneficiary IFSC was PUNB06580 and the number is no longer reachable.,Punjab National Bank,open
538,538,2026-06-26T17:19:40,454622.68,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 454622 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC00213.,HDFC Bank,open
539,539,2026-07-12T10:38:52,368801.65,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 368801 was debited from my account without my consent. The transaction reference mentions IFSC HDFC07562.,HDFC Bank,open
540,540,2026-06-27T07:59:12,448955.29,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 448955 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC04586.,ICICI Bank,open
541,541,2026-08-05T21:05:40,271085.58,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 271085 was debited from my account without my consent. The transaction reference mentions IFSC UTIB00356.,Axis Bank,open
